Gene_A	Gene_B	Weight
ENSG00000075188	ENSG00000205937	5.2E-3
ENSG00000077312	ENSG00000205937	7.4E-3
ENSG00000083845	ENSG00000205937	5.3E-3
ENSG00000087365	ENSG00000205937	6.8E-3
ENSG00000089009	ENSG00000205937	6.5E-3
ENSG00000089157	ENSG00000205937	6.5E-3
ENSG00000090060	ENSG00000205937	6.9E-3
ENSG00000092199	ENSG00000205937	6.8E-3
ENSG00000093000	ENSG00000205937	7.7E-3
ENSG00000094914	ENSG00000205937	7.7E-3
ENSG00000095319	ENSG00000205937	8E-3
ENSG00000099783	ENSG00000205937	6.8E-3
ENSG00000099817	ENSG00000205937	3.6E-3
ENSG00000099995	ENSG00000205937	6.8E-3
ENSG00000100138	ENSG00000205937	6.8E-3
ENSG00000100316	ENSG00000205937	6.3E-3
ENSG00000100410	ENSG00000205937	6.8E-3
ENSG00000100650	ENSG00000205937	5.8E-3
ENSG00000100836	ENSG00000205937	6.9E-3
ENSG00000101138	ENSG00000205937	6.8E-3
ENSG00000101146	ENSG00000205937	9.8E-3
ENSG00000101161	ENSG00000205937	6.8E-3
ENSG00000101811	ENSG00000205937	6.8E-3
ENSG00000102900	ENSG00000205937	8.9E-3
ENSG00000102978	ENSG00000205937	4.4E-3
ENSG00000282947	ENSG00000205937	6.8E-3
ENSG00000104852	ENSG00000205937	7.6E-3
ENSG00000104897	ENSG00000205937	6.8E-3
ENSG00000105258	ENSG00000205937	4.4E-3
ENSG00000105323	ENSG00000205937	6.8E-3
ENSG00000105372	ENSG00000205937	5.3E-3
ENSG00000105568	ENSG00000205937	4.6E-3
ENSG00000105640	ENSG00000205937	6.4E-3
ENSG00000105705	ENSG00000205937	6.8E-3
ENSG00000105771	ENSG00000205937	8.5E-3
ENSG00000108107	ENSG00000205937	6.4E-3
ENSG00000108349	ENSG00000205937	8.5E-3
ENSG00000108559	ENSG00000205937	7.7E-3
ENSG00000108883	ENSG00000205937	6.8E-3
ENSG00000109475	ENSG00000205937	6.3E-3
ENSG00000111581	ENSG00000205937	5E-3
ENSG00000111786	ENSG00000205937	5.6E-3
ENSG00000112306	ENSG00000205937	5.3E-3
ENSG00000113569	ENSG00000205937	9.8E-3
ENSG00000113575	ENSG00000205937	8.7E-3
ENSG00000114503	ENSG00000205937	3.5E-3
ENSG00000114867	ENSG00000205937	5.3E-3
ENSG00000115268	ENSG00000205937	5.3E-3
ENSG00000115524	ENSG00000205937	6.8E-3
ENSG00000115875	ENSG00000205937	6E-3
ENSG00000116251	ENSG00000205937	6.3E-3
ENSG00000116350	ENSG00000205937	5.8E-3
ENSG00000116698	ENSG00000205937	8.6E-3
ENSG00000116754	ENSG00000205937	5.8E-3
ENSG00000119203	ENSG00000205937	6.1E-3
ENSG00000120253	ENSG00000205937	4.7E-3
ENSG00000120705	ENSG00000205937	8.5E-3
ENSG00000122026	ENSG00000205937	6.5E-3
ENSG00000122406	ENSG00000205937	6.4E-3
ENSG00000122566	ENSG00000205937	6.8E-3
ENSG00000124193	ENSG00000205937	5.8E-3
ENSG00000124614	ENSG00000205937	5.3E-3
ENSG00000124789	ENSG00000205937	9.8E-3
ENSG00000125351	ENSG00000205937	5.7E-3
ENSG00000125450	ENSG00000205937	4.7E-3
ENSG00000125651	ENSG00000205937	4.6E-3
ENSG00000125835	ENSG00000205937	4.9E-3
ENSG00000125870	ENSG00000205937	6.8E-3
ENSG00000282958	ENSG00000205937	6.8E-3
ENSG00000126698	ENSG00000205937	6.8E-3
ENSG00000126883	ENSG00000205937	7.4E-3
ENSG00000126945	ENSG00000205937	6.8E-3
ENSG00000129824	ENSG00000205937	5.3E-3
ENSG00000130255	ENSG00000205937	6.3E-3
ENSG00000131876	ENSG00000205937	6.8E-3
ENSG00000132182	ENSG00000205937	7.7E-3
ENSG00000133226	ENSG00000205937	5.9E-3
ENSG00000135486	ENSG00000205937	6.8E-3
ENSG00000135829	ENSG00000205937	6.8E-3
ENSG00000136243	ENSG00000205937	7.7E-3
ENSG00000136450	ENSG00000205937	6E-3
ENSG00000136875	ENSG00000205937	6.8E-3
ENSG00000136937	ENSG00000205937	3.5E-3
ENSG00000136942	ENSG00000205937	6.4E-3
ENSG00000137818	ENSG00000205937	6.3E-3
ENSG00000138668	ENSG00000205937	6.8E-3
ENSG00000138750	ENSG00000205937	7.9E-3
ENSG00000140829	ENSG00000205937	5.6E-3
ENSG00000140986	ENSG00000205937	6.3E-3
ENSG00000140988	ENSG00000205937	5.4E-3
ENSG00000141543	ENSG00000205937	8.6E-3
ENSG00000141759	ENSG00000205937	6.8E-3
ENSG00000142541	ENSG00000205937	5.4E-3
ENSG00000143368	ENSG00000205937	6.8E-3
ENSG00000144028	ENSG00000205937	6.8E-3
ENSG00000144231	ENSG00000205937	4.4E-3
ENSG00000145592	ENSG00000205937	6.3E-3
ENSG00000147274	ENSG00000205937	6.8E-3
ENSG00000147403	ENSG00000205937	6.4E-3
ENSG00000147604	ENSG00000205937	6.5E-3
ENSG00000147669	ENSG00000205937	3.4E-3
ENSG00000149273	ENSG00000205937	5.4E-3
ENSG00000149532	ENSG00000205937	7E-3
ENSG00000151247	ENSG00000205937	6E-3
ENSG00000151461	ENSG00000205937	8.5E-3
ENSG00000153187	ENSG00000205937	6.8E-3
ENSG00000153201	ENSG00000205937	5.3E-3
ENSG00000155561	ENSG00000205937	7.7E-3
ENSG00000157106	ENSG00000205937	8.8E-3
ENSG00000160201	ENSG00000205937	6E-3
ENSG00000161547	ENSG00000205937	5.8E-3
ENSG00000162231	ENSG00000205937	1.2E-2
ENSG00000162244	ENSG00000205937	6.5E-3
ENSG00000162385	ENSG00000205937	4.1E-3
ENSG00000163002	ENSG00000205937	7.7E-3
ENSG00000163682	ENSG00000205937	6.4E-3
ENSG00000163882	ENSG00000205937	3.4E-3
ENSG00000165494	ENSG00000205937	6.9E-3
ENSG00000165934	ENSG00000205937	6.1E-3
ENSG00000166441	ENSG00000205937	6.4E-3
ENSG00000167005	ENSG00000205937	7E-3
ENSG00000167447	ENSG00000205937	8.5E-3
ENSG00000167526	ENSG00000205937	7.9E-3
ENSG00000168028	ENSG00000205937	5.3E-3
ENSG00000168438	ENSG00000205937	5.6E-3
ENSG00000169045	ENSG00000205937	6.8E-3
ENSG00000169217	ENSG00000205937	6.8E-3
ENSG00000169564	ENSG00000205937	6.8E-3
ENSG00000169813	ENSG00000205937	6.8E-3
ENSG00000169976	ENSG00000205937	6.8E-3
ENSG00000170144	ENSG00000205937	6.8E-3
ENSG00000278270	ENSG00000205937	5.3E-3
ENSG00000171858	ENSG00000205937	5.3E-3
ENSG00000172409	ENSG00000205937	6.9E-3
ENSG00000236826	ENSG00000205937	5.7E-3
ENSG00000274442	ENSG00000205937	6.8E-3
ENSG00000174243	ENSG00000205937	6.8E-3
ENSG00000174444	ENSG00000205937	6.4E-3
ENSG00000176102	ENSG00000205937	7E-3
ENSG00000177600	ENSG00000205937	6.3E-3
ENSG00000177733	ENSG00000205937	6.8E-3
ENSG00000177954	ENSG00000205937	3.7E-3
ENSG00000181222	ENSG00000205937	4.5E-3
ENSG00000278229	ENSG00000205937	5.3E-3
ENSG00000182899	ENSG00000205937	6.4E-3
ENSG00000183431	ENSG00000205937	6.8E-3
ENSG00000183684	ENSG00000205937	5.5E-3
ENSG00000188342	ENSG00000205937	4.6E-3
ENSG00000188846	ENSG00000205937	6.4E-3
ENSG00000189091	ENSG00000205937	6.8E-3
ENSG00000189369	ENSG00000205937	8.5E-3
ENSG00000197111	ENSG00000205937	6.5E-3
ENSG00000197958	ENSG00000205937	6.5E-3
ENSG00000198918	ENSG00000205937	6.3E-3
ENSG00000198952	ENSG00000205937	8.6E-3
ENSG00000273686	ENSG00000234745	9.6E-2
ENSG00000278856	ENSG00000234745	7.9E-1
ENSG00000166747	ENSG00000235657	2E-1
ENSG00000175115	ENSG00000235657	3.5E-1
ENSG00000004779	ENSG00000212907	2.3E-2
ENSG00000283447	ENSG00000212907	2.3E-2
ENSG00000065518	ENSG00000212907	2.3E-2
ENSG00000090266	ENSG00000212907	2.3E-2
ENSG00000099795	ENSG00000212907	2.3E-2
ENSG00000109390	ENSG00000212907	2.3E-2
ENSG00000110717	ENSG00000212907	2.3E-2
ENSG00000115286	ENSG00000212907	2.3E-2
ENSG00000119013	ENSG00000212907	2.3E-2
ENSG00000119421	ENSG00000212907	2.3E-2
ENSG00000125356	ENSG00000212907	2.3E-2
ENSG00000128609	ENSG00000212907	2.3E-2
ENSG00000281434	ENSG00000212907	2E-2
ENSG00000131495	ENSG00000212907	2.3E-2
ENSG00000136521	ENSG00000212907	2.3E-2
ENSG00000139180	ENSG00000212907	2.3E-2
ENSG00000140990	ENSG00000212907	2.3E-2
ENSG00000145494	ENSG00000212907	2.3E-2
ENSG00000147123	ENSG00000212907	2.3E-2
ENSG00000147684	ENSG00000212907	2.3E-2
ENSG00000151366	ENSG00000212907	2.3E-2
ENSG00000158864	ENSG00000212907	2.3E-2
ENSG00000160194	ENSG00000212907	2.3E-2
ENSG00000164258	ENSG00000212907	2.3E-2
ENSG00000165264	ENSG00000212907	2.3E-2
ENSG00000166136	ENSG00000212907	2.3E-2
ENSG00000167792	ENSG00000212907	2.3E-2
ENSG00000168653	ENSG00000212907	2.3E-2
ENSG00000278365	ENSG00000212907	2.3E-2
ENSG00000174886	ENSG00000212907	2.3E-2
ENSG00000178127	ENSG00000212907	2.3E-2
ENSG00000183648	ENSG00000212907	2.3E-2
ENSG00000184752	ENSG00000212907	2.3E-2
ENSG00000281013	ENSG00000212907	2.3E-2
ENSG00000186010	ENSG00000212907	2.3E-2
ENSG00000189043	ENSG00000212907	2.3E-2
ENSG00000198695	ENSG00000212907	2.3E-2
ENSG00000198763	ENSG00000212907	2.3E-2
ENSG00000198786	ENSG00000212907	2.3E-2
ENSG00000198840	ENSG00000212907	2.3E-2
ENSG00000198886	ENSG00000212907	2.3E-2
ENSG00000198888	ENSG00000212907	2.3E-2
ENSG00000030066	ENSG00000213024	9.3E-3
ENSG00000047410	ENSG00000213024	1.8E-2
ENSG00000063244	ENSG00000213024	1.2E-2
ENSG00000064703	ENSG00000213024	2.3E-2
ENSG00000069248	ENSG00000213024	9.3E-3
ENSG00000071894	ENSG00000213024	1.2E-2
ENSG00000075188	ENSG00000213024	1E-2
ENSG00000082516	ENSG00000213024	2.1E-2
ENSG00000082898	ENSG00000213024	1.1E-2
ENSG00000084734	ENSG00000213024	3.3E-2
ENSG00000093000	ENSG00000213024	1.5E-2
ENSG00000094914	ENSG00000213024	1.5E-2
ENSG00000095319	ENSG00000213024	1.6E-2
ENSG00000100650	ENSG00000213024	1.2E-2
ENSG00000101146	ENSG00000213024	1.9E-2
ENSG00000102900	ENSG00000213024	1.8E-2
ENSG00000106633	ENSG00000213024	2.9E-2
ENSG00000108424	ENSG00000213024	2.6E-2
ENSG00000108559	ENSG00000213024	1.5E-2
ENSG00000111581	ENSG00000213024	9.9E-3
ENSG00000111786	ENSG00000213024	1.1E-2
ENSG00000113569	ENSG00000213024	1.9E-2
ENSG00000114503	ENSG00000213024	7E-3
ENSG00000115641	ENSG00000213024	2.4E-2
ENSG00000115875	ENSG00000213024	1.2E-2
ENSG00000116350	ENSG00000213024	1.2E-2
ENSG00000116754	ENSG00000213024	1.2E-2
ENSG00000119203	ENSG00000213024	1.2E-2
ENSG00000120253	ENSG00000213024	9.3E-3
ENSG00000124193	ENSG00000213024	1.2E-2
ENSG00000124789	ENSG00000213024	1.9E-2
ENSG00000125351	ENSG00000213024	1.1E-2
ENSG00000125450	ENSG00000213024	9.3E-3
ENSG00000125835	ENSG00000213024	9.6E-3
ENSG00000126883	ENSG00000213024	1.5E-2
ENSG00000132182	ENSG00000213024	1.5E-2
ENSG00000132341	ENSG00000213024	2.7E-2
ENSG00000133226	ENSG00000213024	1.2E-2
ENSG00000136243	ENSG00000213024	1.5E-2
ENSG00000136450	ENSG00000213024	1.2E-2
ENSG00000136937	ENSG00000213024	7E-3
ENSG00000138750	ENSG00000213024	1.6E-2
ENSG00000140829	ENSG00000213024	1.1E-2
ENSG00000142252	ENSG00000213024	2.1E-2
ENSG00000151247	ENSG00000213024	1.2E-2
ENSG00000152147	ENSG00000213024	2.3E-2
ENSG00000153201	ENSG00000213024	1E-2
ENSG00000155561	ENSG00000213024	1.5E-2
ENSG00000160201	ENSG00000213024	1.2E-2
ENSG00000161547	ENSG00000213024	1.2E-2
ENSG00000162385	ENSG00000213024	8E-3
ENSG00000163002	ENSG00000213024	1.5E-2
ENSG00000163950	ENSG00000213024	2.5E-2
ENSG00000164902	ENSG00000213024	3.2E-2
ENSG00000165934	ENSG00000213024	1.2E-2
ENSG00000168438	ENSG00000213024	1.1E-2
ENSG00000169371	ENSG00000213024	3E-2
ENSG00000275349	ENSG00000213024	2.9E-2
ENSG00000175334	ENSG00000213024	2.4E-2
ENSG00000179409	ENSG00000213024	2.9E-2
ENSG00000183684	ENSG00000213024	1.1E-2
ENSG00000196352	ENSG00000213024	2.2E-2
ENSG00000205937	ENSG00000213024	8E-3
ENSG00000005249	ENSG00000213066	1.6E-2
ENSG00000007168	ENSG00000213066	9.6E-3
ENSG00000037042	ENSG00000213066	1.5E-2
ENSG00000046651	ENSG00000213066	1.6E-2
ENSG00000276111	ENSG00000213066	1.6E-2
ENSG00000072062	ENSG00000213066	1.6E-2
ENSG00000275911	ENSG00000213066	9.3E-3
ENSG00000074054	ENSG00000213066	9.3E-3
ENSG00000077380	ENSG00000213066	1.6E-2
ENSG00000078674	ENSG00000213066	1.6E-2
ENSG00000080824	ENSG00000213066	1.5E-2
ENSG00000088986	ENSG00000213066	1.6E-2
ENSG00000101004	ENSG00000213066	1.6E-2
ENSG00000101367	ENSG00000213066	9.3E-3
ENSG00000101624	ENSG00000213066	1.6E-2
ENSG00000101639	ENSG00000213066	1.6E-2
ENSG00000103540	ENSG00000213066	1.6E-2
ENSG00000103995	ENSG00000213066	1.6E-2
ENSG00000104833	ENSG00000213066	1.6E-2
ENSG00000105568	ENSG00000213066	9.1E-3
ENSG00000106477	ENSG00000213066	1.6E-2
ENSG00000274474	ENSG00000213066	1.6E-2
ENSG00000110274	ENSG00000213066	1.6E-2
ENSG00000280688	ENSG00000213066	1.6E-2
ENSG00000114107	ENSG00000213066	1.6E-2
ENSG00000116127	ENSG00000213066	1.6E-2
ENSG00000117650	ENSG00000213066	1.3E-2
ENSG00000119397	ENSG00000213066	1.6E-2
ENSG00000126001	ENSG00000213066	1.6E-2
ENSG00000282003	ENSG00000213066	1.5E-2
ENSG00000127824	ENSG00000213066	1.6E-2
ENSG00000127914	ENSG00000213066	1.6E-2
ENSG00000128159	ENSG00000213066	1.5E-2
ENSG00000130640	ENSG00000213066	1.5E-2
ENSG00000131462	ENSG00000213066	1.6E-2
ENSG00000136811	ENSG00000213066	1.6E-2
ENSG00000136861	ENSG00000213066	1.6E-2
ENSG00000137100	ENSG00000213066	1.6E-2
ENSG00000137814	ENSG00000213066	1.6E-2
ENSG00000137822	ENSG00000213066	1.5E-2
ENSG00000138107	ENSG00000213066	1.6E-2
ENSG00000139350	ENSG00000213066	1.5E-2
ENSG00000141551	ENSG00000213066	1.6E-2
ENSG00000141577	ENSG00000213066	1.6E-2
ENSG00000142731	ENSG00000213066	1.6E-2
ENSG00000147400	ENSG00000213066	1.6E-2
ENSG00000148019	ENSG00000213066	1.6E-2
ENSG00000151849	ENSG00000213066	1.6E-2
ENSG00000160299	ENSG00000213066	1.6E-2
ENSG00000166037	ENSG00000213066	1.6E-2
ENSG00000166851	ENSG00000213066	9.2E-3
ENSG00000167552	ENSG00000213066	1.6E-2
ENSG00000170027	ENSG00000213066	1.6E-2
ENSG00000170312	ENSG00000213066	9.7E-3
ENSG00000174799	ENSG00000213066	1.6E-2
ENSG00000175203	ENSG00000213066	1.6E-2
ENSG00000175216	ENSG00000213066	9.3E-3
ENSG00000176101	ENSG00000213066	1.6E-2
ENSG00000182923	ENSG00000213066	1.6E-2
ENSG00000235067	ENSG00000213066	1.6E-2
ENSG00000188229	ENSG00000213066	1.6E-2
ENSG00000197102	ENSG00000213066	1.6E-2
ENSG00000198089	ENSG00000213066	1.6E-2
ENSG00000198707	ENSG00000213066	1.6E-2
ENSG00000112208	ENSG00000213096	2.9E-1
ENSG00000088888	ENSG00000213341	3.8E-2
ENSG00000095015	ENSG00000213341	1.2E-1
ENSG00000127666	ENSG00000213341	8.5E-2
ENSG00000136869	ENSG00000213341	6.8E-2
ENSG00000137275	ENSG00000213341	8.4E-2
ENSG00000140992	ENSG00000213341	5E-2
ENSG00000154589	ENSG00000213341	6.8E-2
ENSG00000164342	ENSG00000213341	8.8E-2
ENSG00000168040	ENSG00000213341	1.8E-1
ENSG00000175104	ENSG00000213341	4.1E-2
ENSG00000184216	ENSG00000213341	1.3E-1
ENSG00000118137	ENSG00000213398	3.3E-1
ENSG00000004779	ENSG00000213619	2.3E-2
ENSG00000283447	ENSG00000213619	2.3E-2
ENSG00000065518	ENSG00000213619	2.3E-2
ENSG00000090266	ENSG00000213619	2.3E-2
ENSG00000099795	ENSG00000213619	2.3E-2
ENSG00000109390	ENSG00000213619	2.3E-2
ENSG00000110717	ENSG00000213619	2.3E-2
ENSG00000115286	ENSG00000213619	2.3E-2
ENSG00000119013	ENSG00000213619	2.3E-2
ENSG00000119421	ENSG00000213619	2.3E-2
ENSG00000125356	ENSG00000213619	2.3E-2
ENSG00000128609	ENSG00000213619	2.3E-2
ENSG00000281434	ENSG00000213619	2E-2
ENSG00000131495	ENSG00000213619	2.3E-2
ENSG00000136521	ENSG00000213619	2.3E-2
ENSG00000139180	ENSG00000213619	2.3E-2
ENSG00000140990	ENSG00000213619	2.3E-2
ENSG00000145494	ENSG00000213619	2.3E-2
ENSG00000147123	ENSG00000213619	2.3E-2
ENSG00000147684	ENSG00000213619	2.3E-2
ENSG00000151366	ENSG00000213619	2.3E-2
ENSG00000158864	ENSG00000213619	2.3E-2
ENSG00000160194	ENSG00000213619	2.3E-2
ENSG00000164258	ENSG00000213619	2.3E-2
ENSG00000165264	ENSG00000213619	2.3E-2
ENSG00000166136	ENSG00000213619	2.3E-2
ENSG00000167792	ENSG00000213619	2.3E-2
ENSG00000168653	ENSG00000213619	2.3E-2
ENSG00000278365	ENSG00000213619	2.3E-2
ENSG00000174886	ENSG00000213619	2.3E-2
ENSG00000178127	ENSG00000213619	2.3E-2
ENSG00000183648	ENSG00000213619	2.3E-2
ENSG00000184752	ENSG00000213619	2.3E-2
ENSG00000281013	ENSG00000213619	2.3E-2
ENSG00000186010	ENSG00000213619	2.3E-2
ENSG00000189043	ENSG00000213619	2.3E-2
ENSG00000198695	ENSG00000213619	2.3E-2
ENSG00000198763	ENSG00000213619	2.3E-2
ENSG00000198786	ENSG00000213619	2.3E-2
ENSG00000198840	ENSG00000213619	2.3E-2
ENSG00000198886	ENSG00000213619	2.3E-2
ENSG00000198888	ENSG00000213619	2.3E-2
ENSG00000212907	ENSG00000213619	2.3E-2
ENSG00000100351	ENSG00000213658	4.2E-1
ENSG00000113263	ENSG00000213658	8E-1
ENSG00000005075	ENSG00000236895	6.6E-3
ENSG00000011007	ENSG00000236895	1.9E-2
ENSG00000012061	ENSG00000236895	1.9E-2
ENSG00000020426	ENSG00000236895	8.9E-3
ENSG00000047315	ENSG00000236895	6.6E-3
ENSG00000049167	ENSG00000236895	2.5E-2
ENSG00000282752	ENSG00000236895	1.8E-2
ENSG00000064995	ENSG00000236895	1.8E-2
ENSG00000068654	ENSG00000236895	2.4E-2
ENSG00000076924	ENSG00000236895	2.6E-2
ENSG00000082258	ENSG00000236895	1.8E-2
ENSG00000278494	ENSG00000236895	2.7E-2
ENSG00000090372	ENSG00000236895	3.1E-3
ENSG00000092201	ENSG00000236895	1.9E-2
ENSG00000099817	ENSG00000236895	5.4E-3
ENSG00000101158	ENSG00000236895	1.8E-2
ENSG00000101654	ENSG00000236895	3E-2
ENSG00000102978	ENSG00000236895	6.6E-3
ENSG00000103168	ENSG00000236895	2E-2
ENSG00000103363	ENSG00000236895	1.8E-2
ENSG00000104884	ENSG00000236895	8.9E-3
ENSG00000105258	ENSG00000236895	6.6E-3
ENSG00000105656	ENSG00000236895	1.9E-2
ENSG00000106290	ENSG00000236895	1.8E-2
ENSG00000106399	ENSG00000236895	7.6E-3
ENSG00000108312	ENSG00000236895	1.9E-2
ENSG00000110768	ENSG00000236895	8.9E-3
ENSG00000111358	ENSG00000236895	8.9E-3
ENSG00000111880	ENSG00000236895	3E-2
ENSG00000112592	ENSG00000236895	1.1E-2
ENSG00000114503	ENSG00000236895	5.2E-3
ENSG00000115750	ENSG00000236895	2E-2
ENSG00000117748	ENSG00000236895	8.8E-3
ENSG00000119318	ENSG00000236895	2.7E-2
ENSG00000120656	ENSG00000236895	1.9E-2
ENSG00000125482	ENSG00000236895	2.3E-2
ENSG00000125630	ENSG00000236895	2.4E-2
ENSG00000125651	ENSG00000236895	6.9E-3
ENSG00000129315	ENSG00000236895	1.8E-2
ENSG00000280529	ENSG00000236895	1.8E-2
ENSG00000132383	ENSG00000236895	8.8E-3
ENSG00000277273	ENSG00000236895	8.9E-3
ENSG00000134480	ENSG00000236895	9E-3
ENSG00000134574	ENSG00000236895	2.7E-2
ENSG00000134899	ENSG00000236895	1.9E-2
ENSG00000136807	ENSG00000236895	1.8E-2
ENSG00000136936	ENSG00000236895	2.7E-2
ENSG00000136937	ENSG00000236895	5.2E-3
ENSG00000137947	ENSG00000236895	1.8E-2
ENSG00000140307	ENSG00000236895	1.8E-2
ENSG00000141384	ENSG00000236895	1.8E-2
ENSG00000143498	ENSG00000236895	2E-2
ENSG00000144231	ENSG00000236895	6.6E-3
ENSG00000276910	ENSG00000236895	8.9E-3
ENSG00000147133	ENSG00000236895	1.8E-2
ENSG00000147669	ENSG00000236895	5E-3
ENSG00000148835	ENSG00000236895	1.8E-2
ENSG00000149136	ENSG00000236895	1.9E-2
ENSG00000153767	ENSG00000236895	1.8E-2
ENSG00000154582	ENSG00000236895	1.8E-2
ENSG00000154767	ENSG00000236895	2.7E-2
ENSG00000163161	ENSG00000236895	8.9E-3
ENSG00000163882	ENSG00000236895	5E-3
ENSG00000165417	ENSG00000236895	1.8E-2
ENSG00000166337	ENSG00000236895	1.9E-2
ENSG00000167986	ENSG00000236895	2.7E-2
ENSG00000171453	ENSG00000236895	2.4E-2
ENSG00000175595	ENSG00000236895	1.9E-2
ENSG00000177469	ENSG00000236895	2.5E-2
ENSG00000181222	ENSG00000236895	6.7E-3
ENSG00000185049	ENSG00000236895	1.8E-2
ENSG00000186184	ENSG00000236895	2.4E-2
ENSG00000187735	ENSG00000236895	1.6E-2
ENSG00000188342	ENSG00000236895	6.9E-3
ENSG00000188986	ENSG00000236895	1.8E-2
ENSG00000197265	ENSG00000236895	1.8E-2
ENSG00000197780	ENSG00000236895	1.8E-2
ENSG00000233801	ENSG00000236895	1.8E-2
ENSG00000126264	ENSG00000213809	1E0
ENSG00000005249	ENSG00000213923	1.5E-2
ENSG00000007168	ENSG00000213923	9.4E-3
ENSG00000037042	ENSG00000213923	1.5E-2
ENSG00000046651	ENSG00000213923	1.5E-2
ENSG00000276111	ENSG00000213923	1.5E-2
ENSG00000072062	ENSG00000213923	1.5E-2
ENSG00000275911	ENSG00000213923	9.2E-3
ENSG00000074054	ENSG00000213923	9.2E-3
ENSG00000077380	ENSG00000213923	1.5E-2
ENSG00000078674	ENSG00000213923	1.5E-2
ENSG00000080824	ENSG00000213923	1.4E-2
ENSG00000088986	ENSG00000213923	1.6E-2
ENSG00000101004	ENSG00000213923	1.6E-2
ENSG00000101367	ENSG00000213923	9.2E-3
ENSG00000101624	ENSG00000213923	1.5E-2
ENSG00000101639	ENSG00000213923	1.5E-2
ENSG00000103540	ENSG00000213923	1.5E-2
ENSG00000103995	ENSG00000213923	1.5E-2
ENSG00000104833	ENSG00000213923	1.5E-2
ENSG00000105568	ENSG00000213923	9E-3
ENSG00000106477	ENSG00000213923	1.5E-2
ENSG00000274474	ENSG00000213923	1.5E-2
ENSG00000110274	ENSG00000213923	1.5E-2
ENSG00000280688	ENSG00000213923	1.5E-2
ENSG00000114107	ENSG00000213923	1.5E-2
ENSG00000116127	ENSG00000213923	1.5E-2
ENSG00000117650	ENSG00000213923	1.3E-2
ENSG00000119397	ENSG00000213923	1.5E-2
ENSG00000126001	ENSG00000213923	1.5E-2
ENSG00000282003	ENSG00000213923	1.5E-2
ENSG00000127824	ENSG00000213923	1.5E-2
ENSG00000127914	ENSG00000213923	1.6E-2
ENSG00000128159	ENSG00000213923	1.5E-2
ENSG00000130640	ENSG00000213923	1.5E-2
ENSG00000131462	ENSG00000213923	1.5E-2
ENSG00000133794	ENSG00000213923	2.2E-2
ENSG00000136811	ENSG00000213923	1.5E-2
ENSG00000136861	ENSG00000213923	1.5E-2
ENSG00000137100	ENSG00000213923	1.5E-2
ENSG00000137814	ENSG00000213923	1.5E-2
ENSG00000137822	ENSG00000213923	1.5E-2
ENSG00000138107	ENSG00000213923	1.5E-2
ENSG00000139350	ENSG00000213923	1.5E-2
ENSG00000141551	ENSG00000213923	1.5E-2
ENSG00000141577	ENSG00000213923	1.5E-2
ENSG00000142731	ENSG00000213923	1.5E-2
ENSG00000147400	ENSG00000213923	1.5E-2
ENSG00000148019	ENSG00000213923	1.5E-2
ENSG00000151849	ENSG00000213923	1.5E-2
ENSG00000160299	ENSG00000213923	1.5E-2
ENSG00000166037	ENSG00000213923	1.5E-2
ENSG00000166851	ENSG00000213923	9E-3
ENSG00000167552	ENSG00000213923	1.6E-2
ENSG00000170027	ENSG00000213923	1.5E-2
ENSG00000170312	ENSG00000213923	9.5E-3
ENSG00000174799	ENSG00000213923	1.5E-2
ENSG00000175203	ENSG00000213923	1.5E-2
ENSG00000175216	ENSG00000213923	9.2E-3
ENSG00000176101	ENSG00000213923	1.5E-2
ENSG00000182923	ENSG00000213923	1.5E-2
ENSG00000235067	ENSG00000213923	1.5E-2
ENSG00000188229	ENSG00000213923	1.5E-2
ENSG00000197102	ENSG00000213923	1.6E-2
ENSG00000198089	ENSG00000213923	1.5E-2
ENSG00000198707	ENSG00000213923	1.5E-2
ENSG00000213066	ENSG00000213923	1.5E-2
ENSG00000068079	ENSG00000213928	5.4E-2
ENSG00000068745	ENSG00000213928	5.4E-2
ENSG00000119917	ENSG00000213928	5.9E-2
ENSG00000119922	ENSG00000213928	5.9E-2
ENSG00000120738	ENSG00000213928	5.4E-2
ENSG00000126709	ENSG00000213928	5.4E-2
ENSG00000132530	ENSG00000213928	5.4E-2
ENSG00000135828	ENSG00000213928	5.4E-2
ENSG00000142089	ENSG00000213928	5.4E-2
ENSG00000160710	ENSG00000213928	5.4E-2
ENSG00000162645	ENSG00000213928	5.4E-2
ENSG00000275214	ENSG00000213928	5.4E-2
ENSG00000170581	ENSG00000213928	4.3E-2
ENSG00000172183	ENSG00000213928	5.4E-2
ENSG00000185201	ENSG00000213928	5.4E-2
ENSG00000185745	ENSG00000213928	5.9E-2
ENSG00000185885	ENSG00000213928	4.5E-2
ENSG00000187608	ENSG00000213928	4.1E-2
ENSG00000236443	ENSG00000213928	2.3E-2
ENSG00000123405	ENSG00000213931	2.5E-1
ENSG00000123405	ENSG00000213934	2.5E-1
ENSG00000213931	ENSG00000213934	2.5E-1
ENSG00000035403	ENSG00000213949	1.1E-1
ENSG00000082781	ENSG00000213949	9.9E-2
ENSG00000089159	ENSG00000213949	8.6E-2
ENSG00000095637	ENSG00000213949	9.9E-2
ENSG00000103490	ENSG00000213949	1.4E-2
ENSG00000120896	ENSG00000213949	9.9E-2
ENSG00000122786	ENSG00000213949	9.9E-2
ENSG00000276480	ENSG00000213949	9.9E-2
